"species","countries"
"Nesokia_indica","AFG, BGD, CHN, EGY, IND, IRN, IRQ, ISR, JOR, NPL, PAK, PSE, QAT, SAU, SYR, TJK, TKM, TUR, UZB"
"Nesomys_audeberti","MDG"
"Nesomys_lambertoni","MDG"
"Nesomys_rufus","MDG"
"Nesoromys_ceramicus","IDN"
"Nesoryzomys_fernandinae","ECU"
"Nesoryzomys_narboroughi","ECU"
"Nesoryzomys_swarthi","ECU"
"Neusticomys_ferreirai","BRA"
"Neusticomys_monticolus","COL, ECU"
"Neusticomys_mussoi","VEN"
"Neusticomys_oyapocki","BRA, GUF, GUY, SUR"
"Neusticomys_peruviensis","BRA, PER"
"Neusticomys_venezuelae","BRA, GUY, VEN"
"Nilopegamys_plumbeus","ETH"
"Niviventer_andersoni","CHN, MMR"
"Niviventer_brahma","CHN, IND, MMR, Z07"
"Niviventer_cameroni","MYS"
"Niviventer_confucianus","CHN, LAO, MMR, THA, VNM, Z07"
"Niviventer_coninga","TWN"
"Niviventer_cremoriventer","BRN, IDN, MMR, MYS, SGP, THA"
"Niviventer_culturatus","TWN"
"Niviventer_eha","BTN, CHN, IND, MMR, NPL, Z07"
"Niviventer_excelsior","CHN"
"Niviventer_fraternus","IDN"
"Niviventer_fulvescens","BGD, BTN, CHN, IDN, IND, KHM, LAO, MMR, MYS, NPL, PAK, THA, VNM, Z01, Z06, Z07"
"Niviventer_hinpoon","THA"
"Niviventer_langbianis","CHN, IND, KHM, LAO, MMR, THA, VNM"
"Niviventer_lepturus","IDN"
"Niviventer_niviventer","BGD, BTN, CHN, IND, MMR, NPL, Z07"
"Niviventer_rapit","BRN, IDN, MYS"
"Niviventer_tenaster","CHN, LAO, MMR, THA, VNM"
"Notiomys_edwardsii","ARG"
"Notocitellus_adocetus","MEX"
"Notocitellus_annulatus","MEX"
"Notomys_alexis","AUS"
"Notomys_aquilo","AUS"
"Notomys_cervinus","AUS"
"Notomys_fuscus","AUS"
"Notomys_mitchellii","AUS"
"Nyctomys_sumichrasti","BLZ, COL, CRI, GTM, HND, MEX, NIC, PAN, SLV"
"Ochrotomys_nuttalli","USA"
"Octodon_bridgesi","ARG, CHL"
"Octodon_degus","CHL"
"Octodon_lunatus","CHL"
"Octodon_pacificus","CHL"
"Octodontomys_gliroides","ARG, BOL, CHL, PER"
"Octomys_mimax","ARG"
"Oecomys_auyantepui","BRA, GUF, GUY, SUR, VEN"
"Oecomys_bicolor","BOL, BRA, COL, ECU, GUF, GUY, PAN, PER, SUR, VEN"
"Oecomys_catherinae","BRA"
"Oecomys_cleberi","BRA"
"Oecomys_concolor","BOL, BRA, COL, ECU, GUY, PER, PRY, VEN"
"Oecomys_flavicans","COL, VEN"
"Oecomys_mamorae","BOL, BRA, PRY"
"Oecomys_paricola","BOL, BRA, COL, PER"
"Oecomys_phaeotis","PER"
"Oecomys_rex","BRA, GUF, GUY, SUR, VEN"
"Oecomys_roberti","BOL, BRA, COL, PER, VEN"
"Oecomys_rutilus","BRA, GUF, GUY, SUR, VEN"
"Oecomys_speciosus","BRA, COL, GUY, TTO, VEN"
"Oecomys_superans","BOL, BRA, COL, ECU, PER"
"Oecomys_trinitatis","BOL, BRA, COL, CRI, ECU, GUF, GUY, PAN, PER, SUR, TTO, VEN"
"Oenomys_hypoxanthus","AGO, BDI, BEN, CAF, CMR, COD, COG, ETH, GAB, GNQ, KEN, NGA, RWA, SSD, TZA, UGA"
"Oenomys_ornatus","CIV, GHA, GIN, LBR, SLE"
"Olallamys_albicauda","COL, ECU"
"Olallamys_edax","VEN"
"Oligoryzomys_andinus","BOL, PER"
"Oligoryzomys_arenalis","PER"
"Oligoryzomys_brendae","ARG, BOL"
"Oligoryzomys_chacoensis","ARG, BOL, BRA, PRY"
"Oligoryzomys_delticola","ARG, BRA, URY"
"Oligoryzomys_destructor","ARG, BOL, COL, ECU, PER"
"Oligoryzomys_eliurus","ARG, BOL, BRA, PRY"
"Oligoryzomys_flavescens","ARG, BOL, BRA, PRY, URY"
"Oligoryzomys_fornesi","ARG, BRA, PRY"
"Oligoryzomys_fulvescens","BLZ, BRA, COL, CRI, ECU, GTM, GUF, GUY, HND, MEX, NIC, PAN, PER, SLV, SUR, VEN"
"Oligoryzomys_griseolus","COL, VEN"
"Oligoryzomys_longicaudatus","ARG, CHL"
"Oligoryzomys_magellanicus","ARG, CHL"
"Oligoryzomys_microtis","BOL, BRA, PER"
"Oligoryzomys_moojeni","BRA"
"Oligoryzomys_nigripes","ARG, BRA, PRY, URY"
"Oligoryzomys_rupestris","BRA"
"Oligoryzomys_stramineus","BRA"
"Oligoryzomys_vegetus","CRI, PAN"
"Ondatra_zibethicus","AND, AUT, BEL, BGR, BIH, BLR, CAN, CHE, CHN, CZE, DEU, DNK, ESP, EST, FIN, FRA, GEO, HRV, HUN, ITA, JPN, KAZ, LIE, LTU, LUX, LVA, MCO, MDA, MEX, MNG, NLD, NOR, POL, PRK, ROU, RUS, SRB, SVK, SVN, SWE, UKR, USA"
"Onychomys_arenicola","MEX, USA"
"Onychomys_leucogaster","CAN, MEX, USA"
"Onychomys_torridus","MEX, USA"
"Oreoryzomys_balneator","ECU, PER"
"Orthogeomys_cavator","CRI, PAN"
"Orthogeomys_cuniculus","MEX"
"Orthogeomys_grandis","GTM, HND, MEX, SLV"
"Orthogeomys_heterodus","CRI"
"Orthogeomys_hispidus","BLZ, GTM, HND, MEX"
"Orthogeomys_underwoodi","CRI, PAN"
"Oryzomys_couesi","BLZ, COL, CRI, GTM, HND, MEX, NIC, PAN, SLV, USA"
"Oryzomys_dimidiatus","NIC"
"Oryzomys_gorgasi","COL, PAN, VEN"
"Oryzomys_palustris","USA"
"Osgoodomys_banderanus","MEX"
"Otomys_anchietae","AGO"
"Otomys_angoniensis","AGO, BWA, COD, KEN, LSO, NAM, SWZ, TZA, ZAF, ZMB, ZWE"
"Otomys_auratus","LSO, MOZ, SWZ, ZAF, ZWE"
"Otomys_barbouri","KEN, UGA"
"Otomys_burtoni","CMR"
"Otomys_cuanzensis","AGO"
"Otomys_dartmouthi","COD, UGA"
"Otomys_denti","BDI, COD, RWA, TZA, UGA"
"Otomys_irroratus","ZAF"
"Otomys_karoensis","LSO, ZAF"
"Otomys_lacustris","MWI, TZA"
"Otomys_laminatus","SWZ, ZAF"
"Otomys_occidentalis","CMR, NGA"
"Otomys_sloggetti","LSO, ZAF"
"Otomys_tropicalis","BDI, COD, KEN, RWA, SSD, UGA"
"Otomys_typus","ETH, KEN, TZA"
"Otomys_unisulcatus","NAM, ZAF"
"Otonyctomys_hatti","BLZ, GTM, MEX"
"Otospermophilus_beecheyi","MEX, USA"
"Otospermophilus_variegatus","MEX, USA"
"Ototylomys_phyllotis","BLZ, CRI, GTM, HND, MEX, NIC, SLV"
"Oxymycterus_amazonicus","BRA"
"Oxymycterus_angularis","BRA"
"Oxymycterus_caparoae","BRA"
"Oxymycterus_dasytrichus","BRA"
"Oxymycterus_delator","ARG, BRA, PRY"
"Oxymycterus_hiska","BOL, PER"
"Oxymycterus_hispidus","BRA"
"Oxymycterus_inca","BOL, BRA, PER"
"Oxymycterus_josei","URY"
"Oxymycterus_nasutus","ARG, BRA, URY"
"Oxymycterus_paramensis","ARG, BOL, PER"
"Oxymycterus_quaestor","ARG, BRA, PRY"
"Oxymycterus_roberti","BRA"
"Oxymycterus_rufus","ARG, BRA, PRY, URY"
"Oxymycterus_wayku","ARG"
"Pachyuromys_duprasi","DZA, EGY, ESH, ESP, LBY, MAR, MLI, MRT, TUN"
"Palawanomys_furvus","PHL"
"Papagomys_armandvillei","IDN"
"Pappogeomys_bulleri","MEX"
"Paradipus_ctenodactylus","IRN, KAZ, TKM, UZB, XCA"
"Parahydromys_asper","IDN, PNG"
"Paraleptomys_rufilatus","IDN, PNG"
"Paraleptomys_wilhelmina","IDN, PNG"
"Paramelomys_gressitti","PNG"
"Paramelomys_levipes","PNG"
"Paramelomys_lorentzii","IDN, PNG"
"Paramelomys_mollis","IDN, PNG"
"Paramelomys_moncktoni","PNG"
"Paramelomys_naso","IDN"
"Paramelomys_platyops","IDN, PNG"
"Paramelomys_rubex","IDN, PNG"
"Paramelomys_steini","IDN"
"Paraxerus_alexandri","COD, UGA"
"Paraxerus_boehmi","BDI, CAF, COD, RWA, SSD, TZA, UGA, ZMB"
"Paraxerus_cepapi","AGO, BDI, BWA, COD, MOZ, MWI, NAM, SWZ, TZA, ZAF, ZMB, ZWE"
"Paraxerus_cooperi","CMR, NGA"
"Paraxerus_flavovittis","KEN, MOZ, MWI, TZA"
"Paraxerus_lucifer","MWI, TZA, ZMB"
"Paraxerus_ochraceus","KEN, TZA"
"Paraxerus_palliatus","KEN, MOZ, MWI, SOM, TZA, ZAF, ZMB, ZWE"
"Paraxerus_poensis","AGO, CAF, CIV, CMR, COD, COG, GAB, GHA, GIN, GNQ, LBR, NGA, SLE"
"Paraxerus_vexillarius","KEN, MWI, TZA"
"Paraxerus_vincenti","MOZ"
"Parotomys_brantsii","BWA, NAM, ZAF"
"Parotomys_littledalei","NAM, ZAF"
"Paruromys_dominator","IDN"
"Pattonomys_carrikeri","VEN"
"Pattonomys_occasius","BRA, COL, ECU, PER"
"Pattonomys_semivillosus","COL"
"Paucidentomys_vermidax","IDN"
"Paulamys_naso","IDN"
"Pectinator_spekei","DJI, ERI, ETH, SOM"
"Pedetes_capensis","AGO, BWA, COD, LSO, MOZ, NAM, ZAF, ZMB, ZWE"
"Pedetes_surdaster","KEN, TZA"
"Pelomys_campanae","AGO, COD, COG"
"Pelomys_fallax","AGO, BDI, BWA, COD, KEN, MOZ, MWI, NAM, RWA, TZA, UGA, ZMB, ZWE"
"Pelomys_hopkinsi","BDI, COD, KEN, RWA, TZA, UGA"
"Pelomys_isseli","KEN, UGA"
"Pelomys_minor","AGO, COD"
"Perognathus_alticola","USA"
"Perognathus_amplus","MEX, USA"
"Perognathus_fasciatus","CAN, USA"
"Perognathus_flavescens","MEX, USA"
"Perognathus_flavus","MEX, USA"
"Perognathus_inornatus","USA"
"Perognathus_longimembris","MEX, USA"
"Perognathus_merriami","MEX, USA"
"Perognathus_parvus","CAN, USA"
"Peromyscus_attwateri","USA"
"Peromyscus_aztecus","GTM, HND, MEX, SLV"
"Peromyscus_beatae","GTM, HND, MEX, SLV"
"Peromyscus_boylii","MEX, USA"
"Peromyscus_bullatus","MEX"
"Peromyscus_californicus","MEX, USA"
"Peromyscus_caniceps","MEX"
"Peromyscus_crinitus","MEX, USA"
"Peromyscus_dickeyi",""
"Peromyscus_difficilis","MEX, USA"
"Peromyscus_eremicus","MEX, USA"
"Peromyscus_eva","MEX"
"Peromyscus_fraterculus","MEX, USA"
"Peromyscus_furvus","MEX"
"Peromyscus_gossypinus","USA"
"Peromyscus_grandis","GTM"
"Peromyscus_gratus","MEX, USA"
"Peromyscus_guardia","MEX"
"Peromyscus_guatemalensis","GTM, MEX"
"Peromyscus_gymnotis","CRI, GTM, HND, MEX, NIC, SLV"
"Peromyscus_hooperi","MEX"
"Peromyscus_hylocetes","MEX"
"Peromyscus_interparietalis","MEX"
"Peromyscus_keeni","CAN, USA"
"Peromyscus_leucopus","CAN, MEX, USA"
"Peromyscus_levipes","MEX"
"Peromyscus_madrensis","MEX"
"Peromyscus_maniculatus","CAN, MEX, USA"
"Peromyscus_mayensis","GTM"
"Peromyscus_megalops","MEX"
"Peromyscus_mekisturus","MEX"
"Peromyscus_melanocarpus","MEX"
"Peromyscus_melanophrys","GTM, MEX"
"Peromyscus_melanotis","MEX, USA"
"Peromyscus_melanurus","MEX"
"Peromyscus_merriami","MEX, USA"
"Peromyscus_mexicanus","CRI, GTM, HND, MEX, NIC, PAN, SLV"
"Peromyscus_nasutus","MEX, USA"
"Peromyscus_ochraventer","MEX"
"Peromyscus_pectoralis","MEX, USA"
"Peromyscus_perfulvus","MEX"
"Peromyscus_polionotus","USA"
"Peromyscus_polius","MEX"
"Peromyscus_pseudocrinitus","MEX"
"Peromyscus_sagax","MEX"
"Peromyscus_schmidlyi","MEX"
"Peromyscus_sejugis","MEX"
"Peromyscus_simulus","MEX"
"Peromyscus_slevini","MEX"
"Peromyscus_spicilegus","MEX"
"Peromyscus_stephani","MEX"
"Peromyscus_stirtoni","GTM, HND, NIC, SLV"
"Peromyscus_truei","MEX, USA"
"Peromyscus_winkelmanni","MEX"
"Peromyscus_yucatanicus","BLZ, GTM, MEX"
"Peromyscus_zarhynchus","GTM, MEX"
"Petaurillus_emiliae","IDN, MYS"
"Petaurillus_hosei","BRN, MYS"
"Petaurillus_kinlochii","MYS"
"Petaurista_alborufus","CHN, LAO, MMR, TWN, VNM"
"Petaurista_elegans","BRN, BTN, CHN, IDN, IND, LAO, MMR, MYS, NPL, THA, VNM, Z07"
"Petaurista_leucogenys","JPN"
"Petaurista_magnificus","BGD, BTN, CHN, IND, MMR, NPL, Z07"
"Petaurista_mechukaensis","CHN, Z07"
"Petaurista_mishmiensis","CHN, IND, MMR, Z07"
"Petaurista_nobilis","BTN, IND, NPL, Z07"
"Petaurista_petaurista","AFG, BGD, BRN, BTN, CHN, IDN, IND, LAO, MMR, MYS, NPL, PAK, SGP, THA, TWN, VNM, Z01, Z06, Z07"
"Petaurista_philippensis","BGD, CHN, IND, KHM, LAO, LKA, MMR, THA, TWN, VNM, Z07"
"Petaurista_xanthotis","CHN, MMR, Z07"
"Petinomys_crinitus","PHL"
"Petinomys_fuscocapillus","IND, LKA"
"Petinomys_genibarbis","BRN, IDN, MYS, THA"
"Petinomys_hageni","IDN"
"Petinomys_lugens","IDN"
"Petinomys_mindanensis","PHL"
"Petinomys_setosus","BRN, IDN, MMR, MYS, THA, VNM"
"Petinomys_vordermanni","BRN, IDN, MMR, MYS"
"Petromus_typicus","AGO, NAM, ZAF"
"Petromyscus_barbouri","ZAF"
"Petromyscus_collinus","AGO, NAM, ZAF"
"Petromyscus_monticularis","NAM, ZAF"
"Petromyscus_shortridgei","AGO, NAM"
"Phaenomys_ferrugineus","BRA"
"Phaiomys_leucurus","BTN, CHN, IND, NPL, Z01, Z02, Z03, Z04, Z06, Z08, Z09"
"Phenacomys_intermedius","CAN, USA"
"Phenacomys_ungava","CAN, USA"
"Phloeomys_cumingi","PHL"
"Phloeomys_pallidus","PHL"
"Phodopus_campbelli","CHN, MNG, RUS"
"Phodopus_roborovskii","CHN, KAZ, MNG, RUS, Z02, Z06"
"Phodopus_sungorus","KAZ, RUS"
"Phyllomys_blainvillii","BRA"
"Phyllomys_dasythrix","BRA"
"Phyllomys_kerri","BRA"
"Phyllomys_lamarum","BRA"
"Phyllomys_lundi","BRA"
"Phyllomys_mantiqueirensis","BRA"
"Phyllomys_medius","ARG, BRA, PRY"
"Phyllomys_nigrispinus","BRA"
"Phyllomys_pattoni","BRA"
"Phyllomys_sulinus","BRA"
"Phyllomys_thomasi","BRA"
"Phyllomys_unicolor","BRA"
"Phyllotis_alisosiensis","ARG"
"Phyllotis_amicus","PER"
"Phyllotis_andium","ECU, PER"
"Phyllotis_anitae","ARG"
"Phyllotis_bonariensis","ARG"
"Phyllotis_caprinus","ARG, BOL"
"Phyllotis_darwini","CHL"
"Phyllotis_definitus","PER"
"Phyllotis_gerbillus","PER"
"Phyllotis_haggardi","ECU"
"Phyllotis_limatus","CHL, PER"
"Phyllotis_magister","BOL, CHL, PER"
"Phyllotis_osgoodi","BOL, CHL, PER"
"Phyllotis_osilae","ARG, BOL, CHL, PER"
"Phyllotis_wolffsohni","BOL"
"Phyllotis_xanthopygus","ARG, BOL, CHL, PER"
"Pithecheir_melanurus","IDN"
"Pithecheir_parvus","MYS, SGP, THA"
"Pithecheirops_otion","MYS"
"Plagiodontia_aedium","DOM, HTI"
"Platacanthomys_lasiurus","IND"
"Podomys_floridanus","USA"
"Podoxymys_roraimae","BRA, GUY, VEN"
"Pogonomelomys_brassi","IDN, PNG"
"Pogonomelomys_bruijnii","IDN"
"Pogonomelomys_mayeri","IDN, PNG"
"Pogonomys_championi","PNG"
"Pogonomys_fergussoniensis","PNG"
"Pogonomys_loriae","IDN, PNG"
"Pogonomys_macrourus","AUS, IDN, PNG"
"Pogonomys_sylvestris","IDN, PNG"
"Poliocitellus_franklinii","CAN, USA"
"Praomys_coetzeei","AGO"
"Praomys_daltoni","BEN, BFA, CAF, CIV, CMR, GHA, GIN, GMB, GNB, LBR, MLI, MRT, NER, NGA, SDN, SEN, SLE, SSD, TCD, TGO"
"Praomys_degraaffi","BDI, RWA, UGA"
"Praomys_delectorum","KEN, MOZ, MWI, TZA, ZMB"
"Praomys_derooi","BEN, GHA, GIN, NGA, TGO"
"Praomys_hartwigi","CMR"
"Praomys_jacksoni","AGO, BDI, CAF, CMR, COD, COG, GAB, GIN, GNQ, KEN, NGA, RWA, SSD, TZA, UGA, ZMB"
"Praomys_lukolelae","COD"
"Praomys_minor","COD, ZMB"
"Praomys_misonnei","COD"
"Praomys_morio","CMR, GNQ"
"Praomys_mutoni","COD"
"Praomys_obscurus","CMR, NGA"
"Praomys_petteri","AGO, CAF, CMR, COD, COG, GAB"
"Praomys_rostratus","CIV, GHA, GIN, GMB, GNB, LBR, SEN, SLE, TGO"
"Praomys_tullbergi","BEN, CIV, CMR, GHA, GIN, GMB, GNB, GNQ, LBR, NGA, SEN, SLE, TGO"
"Praomys_verschureni","COD, UGA"
"Proechimys_brevicauda","BOL, BRA, COL, ECU, PER"
"Proechimys_canicollis","COL, VEN"
"Proechimys_chrysaeolus","COL"
"Proechimys_cuvieri","BRA, COL, ECU, GUF, GUY, PER, SUR, VEN"
"Proechimys_decumanus","ECU, PER"
"Proechimys_echinothrix","BRA, COL, PER, VEN"
"Proechimys_gardneri","BOL, BRA"
"Proechimys_goeldii","BRA"
"Proechimys_guairae","COL, VEN"
"Proechimys_guyannensis","BRA, COL, GUF, GUY, SUR, VEN"
"Proechimys_hoplomyoides","BRA, GUY, VEN"
"Proechimys_kulinae","BRA, PER"
"Proechimys_longicaudatus","BOL, BRA, PRY"
"Proechimys_mincae","COL"
"Proechimys_oconnelli","COL"
"Proechimys_pattoni","BRA, PER"
"Proechimys_quadruplicatus","BRA, COL, ECU, PER, VEN"
"Proechimys_roberti","BRA"
"Proechimys_semispinosus","COL, CRI, ECU, HND, NIC, PAN, PER"
"Proechimys_simonsi","BOL, BRA, COL, ECU, PER"
"Proechimys_steerei","BOL, BRA, COL, PER"
"Proechimys_trinitatis","TTO, VEN"
"Proedromys_bedfordi","CHN"
"Proedromys_liangshanensis","CHN"
"Prometheomys_schaposchnikowi","GEO, RUS, TUR"
"Prosciurillus_abstrusus","IDN"
"Prosciurillus_alstoni","IDN"
"Prosciurillus_leucomus","IDN"
"Prosciurillus_murinus","IDN"
"Prosciurillus_rosenbergii","IDN"
"Prosciurillus_topapuensis","IDN"
"Prosciurillus_weberi","IDN"
"Protochromys_fellowsi","PNG"
"Protoxerus_aubinnii","CIV, GHA, GIN, LBR, SLE"
"Protoxerus_stangeri","AGO, BEN, CAF, CIV, CMR, COD, COG, GAB, GHA, GIN, GNQ, KEN, LBR, NGA, SLE, SSD, TGO, UGA"
"Psammomys_obesus","DZA, EGY, ESH, ISR, JOR, LBN, LBY, MAR, MRT, PSE, QAT, SAU, SDN, SYR, TUN"
"Psammomys_vexillaris","DZA, LBY, TUN"
"Pseudoberylmys_muongbangensis","VNM"
"Pseudohydromys_berniceae","PNG"
"Pseudohydromys_carlae","PNG"
"Pseudohydromys_eleanorae","PNG"
"Pseudohydromys_ellermani","IDN, PNG"
"Pseudohydromys_fuscus","PNG"
"Pseudohydromys_germani","PNG"
"Pseudohydromys_murinus","PNG"
"Pseudohydromys_musseri","PNG"
"Pseudohydromys_occidentalis","IDN, PNG"
"Pseudohydromys_patriciae","IDN"
"Pseudohydromys_pumehanae","PNG"
"Pseudohydromys_sandrae","PNG"
"Pseudomys_albocinereus","AUS"
"Pseudomys_apodemoides","AUS"
"Pseudomys_australis","AUS"
"Pseudomys_bolami","AUS"
"Pseudomys_calabyi","AUS"
"Pseudomys_chapmani","AUS"
"Pseudomys_delicatulus","AUS, IDN, PNG"
"Pseudomys_desertor","AUS"
"Pseudomys_fieldi","AUS"
"Pseudomys_fumeus","AUS"
"Pseudomys_gracilicaudatus","AUS"
"Pseudomys_hermannsburgensis","AUS"
"Pseudomys_higginsi","AUS"
"Pseudomys_johnsoni","AUS"
"Pseudomys_nanus","AUS"
"Pseudomys_novaehollandiae","AUS"
"Pseudomys_occidentalis","AUS"
"Pseudomys_oralis","AUS"
"Pseudomys_patrius","AUS"
"Pseudomys_pilligaensis","AUS"
"Pseudomys_shortridgei","AUS"
"Pseudoryzomys_simplex","ARG, BOL, BRA, PRY"
"Pteromys_momonga","JPN"
"Pteromys_volans","BLR, CHN, EST, FIN, JPN, KAZ, KOR, LVA, MNG, PRK, RUS"
"Pteromyscus_pulverulentus","BRN, IDN, MYS, THA"
"Punomys_kofordi","BOL, PER"
"Punomys_lemminus","BOL, CHL, PER"
"Pygeretmus_platyurus","KAZ, TKM, UZB"
"Pygeretmus_pumilio","AFG, CHN, IRN, KAZ, MNG, RUS, TKM, UZB, XCA"
"Pygeretmus_zhitkovi","KAZ"
"Rattus_adustus","IDN"
"Rattus_andamanensis","BGD, BTN, CHN, IND, KHM, LAO, MMR, NPL, THA, VNM, Z07"
"Rattus_annandalei","IDN, MYS, SGP"
"Rattus_argentiventer","BRN, IDN, KHM, LAO, MMR, MYS, SGP, THA, VNM"
"Rattus_arrogans","IDN"
"Rattus_baluensis","MYS"
"Rattus_blangorum","IDN"
"Rattus_bontanus","IDN"
"Rattus_burrus","IND"
"Rattus_colletti","AUS"
"Rattus_elaphinus","IDN"
"Rattus_enganus","IDN"
"Rattus_everetti","PHL"
"Rattus_exulans","BGD, BRN, IDN, IND, KHM, LAO, MMR, MYS, SGP, THA, VNM"
"Rattus_feliceus","IDN"
"Rattus_fuscipes","AUS"
"Rattus_giluwensis","PNG"
"Rattus_hainaldi","IDN"
"Rattus_hoffmanni","IDN"
"Rattus_hoogerwerfi","IDN"
"Rattus_jobiensis","IDN"
"Rattus_korinchi","IDN"
"Rattus_leucopus","AUS, IDN, PNG"
"Rattus_losea","CHN, KHM, LAO, MMR, MYS, THA, TWN, VNM"
"Rattus_lugens","IDN"
"Rattus_lutreolus","AUS"
"Rattus_marmosurus","IDN"
"Rattus_mindorensis","PHL"
"Rattus_mollicomulus","IDN"
"Rattus_montanus","LKA"
"Rattus_mordax","PNG"
"Rattus_morotaiensis","IDN"
"Rattus_nikenii","IDN"
"Rattus_niobe","PNG"
"Rattus_nitidus","BGD, BTN, CHN, IND, KHM, LAO, MMR, NPL, THA, TWN, VNM, Z07"
"Rattus_norvegicus","ALB, AND, ARG, ARM, AUT, AZE, BEL, BGD, BGR, BIH, BLR, BRN, CHE, CHN, CYP, CZE, DEU, DNK, EGY, ESP, EST, FIN, FRA, GBR, GEO, GIB, GRC, HRV, HUN, IDN, IRL, IRN, IRQ, ISL, ISR, ITA, JOR, JPN, KAZ, KGZ, KHM, LBN, LIE, LTU, LUX, LVA, MDA, MKD, MMR, MNE, MNG, MOZ, MYS, NLD, NOR, PAK, PHL, PNG, POL, PRK, PRT, PSE, ROU, RUS, SGP, SMR, SRB, SVK, SVN, SWE, SYR, THA, TJK, TKM, TLS, TUR, TZA, UKR, USA, UZB, VAT, VNM, XAD, XCA, XKO, YEM, ZAF, ZNC"
"Rattus_novaeguineae","PNG"
"Rattus_omichlodes","IDN"
"Rattus_osgoodi","VNM"
"Rattus_palmarum","IND"
"Rattus_pococki","IDN, PNG"
"Rattus_praetor","IDN, PNG"
"Rattus_pyctoris","AFG, BTN, CHN, IND, IRN, KAZ, KGZ, MMR, NPL, PAK, TJK, UZB, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09"
"Rattus_ranjiniae","IND"
"Rattus_rattus","AGO, BDI, BEN, BFA, CIV, CMR, COD, COG, DJI, DZA, EGY, ERI, ESP, ETH, GHA, GIN, GMB, GNB, ISR, JPN, KAZ, KEN, KOR, LBR, LBY, LKA, LSO, MAR, MLI, MOZ, MWI, NAM, NGA, PSE, RUS, RWA, SDN, SEN, SLE, SOM, SSD, SWZ, TGO, TKM, TUN, TZA, UGA, XCA, ZAF, ZMB, ZWE"
"Rattus_richardsoni","IDN"
"Rattus_salocco","IDN"
"Rattus_satarae","IND"
"Rattus_simalurensis","IDN"
"Rattus_sordidus","AUS, IDN, PNG"
"Rattus_steini","IDN, PNG"
"Rattus_stoicus","IND"
"Rattus_tanezumi","AFG, BGD, BTN, CHN, IND, KHM, KOR, LAO, MMR, NPL, PAK, PRK, THA, VNM, Z01, Z05, Z06, Z07"
"Rattus_timorensis","IDN, TLS"
"Rattus_tiomanicus","BRN, IDN, MYS, PHL, SGP, THA"
"Rattus_tunneyi","AUS"
"Rattus_vandeuseni","PNG"
"Rattus_verecundus","IDN, PNG"
"Rattus_villosissimus","AUS"
"Rattus_xanthurus","IDN"
"Ratufa_affinis","BRN, IDN, MYS, SGP, THA"
"Ratufa_bicolor","BGD, BTN, CHN, IDN, IND, KHM, LAO, MMR, MYS, NPL, THA, VNM, Z07"
"Ratufa_indica","IND"
"Ratufa_macroura","IND, LKA"
"Reithrodon_auritus","ARG, CHL, FLK"
"Reithrodon_typicus","ARG, BRA, URY"
"Reithrodontomys_bakeri","MEX"
"Reithrodontomys_brevirostris","CRI, NIC"
"Reithrodontomys_burti","MEX"
"Reithrodontomys_chrysopsis","MEX"
"Reithrodontomys_creper","CRI, PAN"
"Reithrodontomys_darienensis","COL, PAN"
"Reithrodontomys_fulvescens","CRI, GTM, HND, MEX, NIC, SLV, USA"
"Reithrodontomys_gracilis","BLZ, CRI, GTM, HND, MEX, NIC, SLV"
"Reithrodontomys_hirsutus","MEX"
"Reithrodontomys_humulis","USA"
"Reithrodontomys_megalotis","CAN, MEX, USA"
"Reithrodontomys_mexicanus","BLZ, COL, CRI, ECU, GTM, HND, MEX, NIC, PAN, SLV"
"Reithrodontomys_microdon","GTM, MEX"
"Reithrodontomys_montanus","MEX, USA"
"Reithrodontomys_musseri","CRI"
"Reithrodontomys_paradoxus","CRI"
"Reithrodontomys_raviventris","USA"
"Reithrodontomys_rodriguezi","CRI"
"Reithrodontomys_spectabilis","MEX"
"Reithrodontomys_sumichrasti","CRI, GTM, HND, MEX, NIC, PAN, SLV"
"Reithrodontomys_tenuirostris","GTM, MEX"
"Reithrodontomys_zacatecae","MEX"
"Rhabdomys_bechuanae","AGO, BWA, LSO, NAM, ZAF"
"Rhabdomys_dilectus","AGO, BWA, COD, KEN, LSO, MOZ, MWI, SWZ, TZA, UGA, ZAF, ZMB, ZWE"
"Rhabdomys_intermedius","ZAF"
"Rhabdomys_pumilio","ZAF"
"Rhagomys_longilingua","BOL, PER"
"Rhagomys_rufescens","BRA"
"Rheithrosciurus_macrotis","BRN, IDN, MYS"
"Rheomys_mexicanus","MEX"
"Rheomys_raptor","CRI, PAN"
"Rheomys_thomasi","GTM, HND, MEX, SLV"
"Rheomys_underwoodi","CRI, PAN"
"Rhinosciurus_laticaudatus","BRN, IDN, MYS, SGP, THA"
"Rhipidomys_albujai","ECU"
"Rhipidomys_austrinus","ARG, BOL, PER"
"Rhipidomys_cariri","BRA"
"Rhipidomys_caucensis","COL"
"Rhipidomys_couesi","COL, TTO, VEN"
"Rhipidomys_emiliae","BRA"
"Rhipidomys_fulviventer","COL, VEN"
"Rhipidomys_gardneri","BOL, BRA, PER"
"Rhipidomys_ipukensis","BRA"
"Rhipidomys_itoan","BRA"
"Rhipidomys_latimanus","COL, ECU, PAN, PER"
"Rhipidomys_leucodactylus","BOL, BRA, COL, ECU, GUF, GUY, PER, SUR, VEN"
"Rhipidomys_macconnelli","BRA, GUY, VEN"
